/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f10875_b2586.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f10900_b2594.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f10925_b2597.png,GJ23TJ8140
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f10925_b2602.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f10950_b2604.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f10975_b2612.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11000_b2623.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11000_b2624.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1100_b263.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11025_b2631.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11050_b2634.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11075_b2639.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11100_b2648.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11125_b2651.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11150_b2654.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11175_b2661.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11200_b2666.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11225_b2672.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11225_b2675.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11250_b2684.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1125_b266.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11275_b2687.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11300_b2692.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11325_b2698.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11350_b2701.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11350_b2704.png,GJ23CC9063
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11375_b2708.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11400_b2716.png,GJ23CC9063
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11425_b2721.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11450_b2725.png,GJ23CH1029
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11475_b2735.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11500_b2737.png,GJ23CH1029
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1150_b277.png,GJ23CE2049
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11525_b2743.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11550_b2747.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11575_b2752.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11600_b2763.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11600_b2765.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11625_b2767.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11625_b2769.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11650_b2777.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11675_b2782.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11675_b2787.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11700_b2796.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11725_b2802.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11750_b2803.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11750_b2810.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1175_b281.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1175_b284.png,GJ23CE2049
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11800_b2815.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11800_b2820.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11825_b2823.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11850_b2831.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11875_b2834.png,GJ07DA8350
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11900_b2844.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11925_b2849.png,GJ23EA6758
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11925_b2850.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11950_b2856.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11975_b2862.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f11975_b2865.png,GJ23EA6759
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12000_b2871.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1200_b288.png,GJ23CE2049
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12025_b2877.png,GJ23EA6759
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12025_b2885.png,GJ23DA5479
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12050_b2891.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12050_b2893.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12075_b2898.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12075_b2900.png,GJ07EG6660
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12100_b2907.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12125_b2913.png,GJ23CH9398
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12150_b2918.png,GJ23CC7368
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12175_b2927.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12200_b2929.png,GJ23CH9398
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12200_b2935.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12225_b2937.png,GJ23CH9398
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12250_b2949.png,GJ23CH3638
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1225_b290.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12275_b2952.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12275_b2955.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12300_b2958.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12325_b2964.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12350_b2970.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12375_b2977.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12375_b2978.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12400_b2987.png,GJ23OK4887
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12425_b2992.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12425_b2995.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12450_b3002.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12450_b3007.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12475_b3013.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12500_b3015.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12500_b3021.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1250_b300.png,GJ23CE2049
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12525_b3027.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12550_b3031.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12550_b3038.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12575_b3040.png,GJ23CH9878
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f125_b19.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12600_b3047.png,GJ23CH9878
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12625_b3056.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12625_b3061.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12650_b3063.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12650_b3064.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12675_b3075.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12700_b3082.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12725_b3084.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12725_b3086.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12750_b3093.png,GJ23OK0431
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12750_b3099.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1275_b306.png,GJ23CE2049
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12775_b3109.png,GJ35H4916
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12775_b3110.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12800_b3117.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12800_b3120.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12825_b3127.png,GJ35H4916
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12850_b3132.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12875_b3137.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12900_b3140.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12925_b3144.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12950_b3156.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12975_b3159.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f12975_b3162.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13000_b3167.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1300_b308.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13025_b3173.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13025_b3177.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13050_b3185.png,GJ23EB9919
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13075_b3189.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13075_b3193.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13100_b3199.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13100_b3202.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13125_b3207.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13125_b3218.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13150_b3220.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13150_b3227.png,GJ23EA9919
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13150_b3228.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13175_b3237.png,GJ23EA9919
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13175_b3241.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13200_b3243.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13200_b3245.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13225_b3254.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13225_b3260.png,GJ23BH1486
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13250_b3262.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1325_b316.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13275_b3272.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13300_b3276.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13325_b3283.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13325_b3284.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13350_b3293.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13375_b3295.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13375_b3299.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13400_b3304.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13425_b3310.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13450_b3315.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13475_b3322.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13500_b3330.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1350_b320.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1350_b325.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13525_b3333.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13525_b3338.png,GJ23BM2164
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13550_b3345.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13575_b3346.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13625_b3353.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13650_b3358.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13700_b3367.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13725_b3368.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13750_b3373.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1375_b331.png,GJ23C32049
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13775_b3376.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13800_b3383.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13850_b3390.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13875_b3396.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13900_b3400.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13925_b3404.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f13975_b3411.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14000_b3417.png,GJ23BA7494
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1400_b338.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1400_b340.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14025_b3419.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14050_b3425.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14075_b3430.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14125_b3437.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14150_b3440.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14175_b3444.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14200_b3451.png,GJ23CG4518
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14225_b3457.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14250_b3462.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14250_b3466.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1425_b346.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14275_b3472.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14325_b3479.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14375_b3483.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14400_b3490.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14425_b3491.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14450_b3501.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14475_b3504.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14500_b3509.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14500_b3512.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1450_b351.png,GJ23CE2049
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14525_b3519.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14550_b3522.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14575_b3525.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14625_b3538.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14625_b3540.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14650_b3544.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14675_b3547.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14700_b3555.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14725_b3560.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14750_b3567.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f1475_b355.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14775_b3573.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14775_b3574.png,GJ23DM8694
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14800_b3578.png,?
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14825_b3584.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14850_b3591.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14875_b3597.png,GJ23CH2802
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14875_b3598.png,SKIP
/Users/shahavi604/Desktop/training_crops_selected/67_MOTA_BAZAR/f14900_b3604.png,SKIP
